Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
19610501,-0.27,0.49,-0.09,-0.48,-0.78,0.02,-0.05,-0.62,-0.12,0.03
19610502,0.76,1.03,0.68,0.86,1.1,1.15,0.38,0.97,0.35,0.47
19610503,0.94,0.61,0.72,0.76,1.23,1.01,0.42,0.88,0.46,1.06
19610504,0.63,0.54,0.42,0.21,0.9,0.17,0.35,0.33,0.06,0.54
19610505,0.38,0.08,0.12,0.32,0.62,-0.69,0.42,0.16,0.16,0.09
19610508,0.37,0.13,-0.04,-0.38,-0.45,0,-0.12,0.11,0.12,0.07
19610509,-0.08,0.13,-0.02,0.08,-0.28,0.64,0.12,0.25,0.38,0.21
19610510,-0.57,-0.22,0.29,-0.12,-0.7,0.05,-0.08,0.36,0.33,0.19
19610511,0.45,0.02,0.31,-0.75,0.08,-0.44,0.21,0.21,0.28,0.07
19610512,0.22,0.56,0.13,0.04,0.24,-0.03,-0.53,0.05,0.21,0.37
19610515,0.22,1.34,1.13,-0.13,0.18,0.44,0.3,0.21,0.37,0.93
19610516,0.54,1.12,0.85,0.22,-0.13,0.32,-0.03,-0.23,0.35,0.58
19610517,-0.27,1.42,0.66,0.24,-0.27,0.27,0.74,-0.05,0.21,0.59
19610518,-0.65,-0.34,-0.56,-0.7,-1.09,-0.52,-0.34,-0.23,-0.34,-0.92
19610519,0.35,1.18,0.91,0,0.52,0.07,0.26,-0.35,0.15,0.34
19610522,-0.46,-3.55,-0.67,-0.54,-0.03,-1.21,0.48,-0.89,0.02,-0.13
19610523,0.08,-0.76,-0.09,-0.26,0.16,0.26,-0.34,-0.59,-0.4,-0.44
19610524,0.02,-1.83,-0.5,-0.26,-0.34,-2.21,0.01,0.19,0.26,-0.02
19610525,0.37,-1.25,-0.44,0.08,0.2,-1.6,0.16,1.18,-0.42,0.22
19610526,0.34,1.09,0.53,0.6,1.43,1.22,1.41,0.74,-0.03,0.01
19610531,0.18,-0.38,0.18,0.38,0.29,0.11,0.26,-0.4,-0.03,-0.18
19610601,0.12,0.66,0.03,-0.16,-0.36,0.04,0,-0.2,0.19,-0.25
19610602,0.48,0.58,0.14,0.18,0.95,-0.26,0.16,0.13,-0.08,-0.05
19610605,0.42,-0.12,0.61,0.27,0.95,0.61,0.92,0.33,0.53,0.21
19610606,-0.15,-1.24,-0.31,0.07,-0.43,-0.01,-0.05,-0.42,-0.05,-0.23
19610607,-0.57,0.99,-0.53,-0.42,-0.51,-0.71,-0.65,0.01,-0.09,-0.43
19610608,-0.18,2.53,0.32,-0.47,0.01,-0.38,0.17,-0.03,-0.31,-0.19
19610609,0.4,0.21,0.2,-0.25,-0.19,0.11,-0.5,0.07,0,-0.3
19610612,-0.38,-1.91,-0.67,-0.03,-1.46,-1.01,-0.3,-0.39,-0.25,-0.73
19610613,-0.31,-0.29,-0.39,-0.39,-1.21,-1.01,-0.16,-0.61,-0.28,-0.6
19610614,-0.11,0.48,0.41,-0.05,0.62,-0.04,0.28,-0.23,0.19,0.18
19610615,-0.11,-0.12,-0.58,-0.51,0.1,-1.17,0.07,-0.24,-0.31,-0.58
19610616,-0.79,-0.79,-1.01,-0.68,-0.88,-0.42,-0.47,-0.87,-0.71,-0.7
19610619,-1,-0.81,-0.91,-1.16,-1.35,-0.88,-0.09,-0.56,-0.6,-1.04
19610620,1.01,0.84,1.09,0.55,0.82,1.2,1.08,0.06,0.31,0.74
19610621,0.19,-0.1,0.01,0.12,-0.26,0.25,0.29,-0.02,-0.09,0.13
19610622,-0.47,-0.4,-0.58,-0.39,-0.61,-0.12,-0.06,-0.28,-0.14,-0.31
19610623,0.15,-0.63,0.18,0.58,0.83,0.84,0.33,0.49,0.2,0.34
19610626,-0.81,-1.04,-1.42,-1.35,-0.94,-1.18,-0.25,-1.03,-0.52,-0.69
19610627,-0.12,-0.59,0.21,-0.03,0.29,0.36,-0.02,-0.1,-0.46,-0.48
19610628,0.3,0.57,0.1,0.14,0.31,0.21,0.23,0.14,0.15,0.59
19610629,0.02,0.22,-0.26,-0.11,-0.21,-0.37,-0.19,0.01,0.21,0.08
19610630,0.52,-0.51,0.38,0.02,0.19,-0.12,-0.19,0.24,0.24,0.5
19610703,0.97,0.76,0.81,0.93,0.94,1.34,0.39,0.76,0.68,0.53
19610705,0.86,0.67,0.44,0.16,0.66,1.03,0.89,0.79,0.86,0.75
19610706,0.45,0.03,0.21,0.3,0.11,0.41,0.61,0.78,0.31,0.48
19610707,0.11,-0.17,-0.27,0.08,-0.47,0.72,0.34,-0.65,0.01,-0.24
19610710,0.19,-0.9,0.03,-0.37,-0.04,-0.15,0.2,0.22,0.26,-0.15
19610711,-0.2,0.29,-0.17,0.23,-0.93,-0.04,0.2,-0.08,0.14,-0.21
19610712,-1,-0.19,-0.7,-0.67,-0.49,-0.62,-0.74,-0.41,-0.24,-0.48
19610713,-0.92,-0.21,-0.64,-0.94,-0.66,-0.83,-0.7,-0.8,-0.25,-0.75
19610714,0.81,1.48,0.69,0.41,0.45,0.76,0.25,1.15,0.35,0.54
19610717,-0.41,-0.7,-1.01,-0.84,-1.19,-0.69,-0.15,0.14,-0.57,-0.75
19610718,-0.56,-0.33,-0.64,-0.74,-1.19,0.01,-0.56,-1.29,-0.18,-0.76
19610719,0.1,0.94,0.33,0.36,0.79,1.08,-0.03,-0.18,-0.06,0.07
19610720,0.11,0.74,-0.08,0.12,-0.11,-0.23,0.01,-0.18,0.27,0.18
19610721,0.66,0.92,-0.01,0.31,0.36,-0.04,0,0.25,0.14,0.11
19610724,-0.18,-0.15,0.2,-0.2,-0.31,-0.22,0.2,-0.5,0.1,-0.11
19610725,0.04,1.33,0.86,1.07,0.39,0.56,-0.01,-0.07,0.01,0.61
19610726,0.5,1.45,0.92,0.72,1.27,1.53,0.38,0.79,0.15,0.99
19610727,0.79,0.08,1.19,1.59,1.84,1.62,0.51,0.76,0.53,0.69
19610728,0.46,-0.8,0.09,-0.09,0.67,0.25,0.32,1.01,0.14,-0.01
19610731,0.06,0.79,0.23,-0.13,-0.24,-0.19,0.32,1.03,0.19,-0.21
19610801,1.18,0.87,1.09,0.76,1.04,0.84,0.77,0.76,0.44,0.51
19610802,-0.11,-0.69,-0.39,-0.09,-0.63,-3.51,0.23,0.76,0.14,0.22
19610803,0.7,0.99,0.76,-0.09,0.66,0.49,0.12,0.54,0.27,0.89
19610804,0.34,0.7,0.5,0.52,0.64,1,0.54,0.79,0.72,0.65
19610807,-0.26,-0.17,0.01,0.08,0.6,0,0.22,0.17,0.31,0.17
19610808,0.26,0.6,0.3,0.27,0.4,-0.19,-0.02,0.22,0.01,0.11
19610809,-0.04,0.11,-0.11,-0.19,-0.2,0.16,-0.05,0.09,0.41,0.35
19610810,0.66,0.09,0.4,0.61,0.41,0.42,-0.02,0.52,0.04,0.05
19610811,0.32,0.46,0.23,-0.21,0.26,0.46,0.26,0.7,-0.11,0.25
19610814,-0.38,-0.53,-0.5,-0.7,-0.83,-0.64,-0.16,-0.78,-0.31,-0.32
19610815,0.07,-0.52,-0.4,0.18,-0.35,-0.79,-0.08,0.32,0.25,0.05
19610816,0.23,0.06,0.31,0.68,0.36,0.21,0.14,0.01,0.42,0.39
19610817,0.67,-0.01,0.33,1.16,0.78,0.28,-0.18,1.27,0.4,0.92
19610818,0.84,0.5,0.12,0.58,0.21,0.07,0.1,-0.69,0.4,0.48
19610821,0.65,0.09,0.01,-0.18,0.76,0.41,0.12,-0.35,0.09,-0.07
19610822,0.23,-0.18,0.24,-0.65,-0.12,0.31,-0.15,-0.32,0.14,-0.01
19610823,-0.29,-1.92,-0.73,-0.95,-0.4,-0.59,-0.26,-0.9,-0.07,-0.04
19610824,-0.61,-1.72,-0.65,-0.66,-0.86,0.58,-0.29,-0.43,-0.44,-0.45
19610825,0.02,-0.49,0.31,-0.08,0.13,-0.28,0.9,1.08,0.12,0.05
19610828,0.39,0.43,0.06,-0.2,0.48,-0.4,0.25,-0.44,-0.02,-0.2
19610829,-0.27,-0.26,-0.11,-0.49,0.5,-0.1,-0.02,-0.18,-0.02,0.12
19610830,0.12,1.35,0.27,0.01,0.7,0.68,0.44,0.34,0.35,0.76
19610831,0.32,1.68,0.38,-0.14,-0.11,0.89,0.36,0.35,0.22,0.19
19610901,0.41,0.65,-0.01,0.17,0.81,-0.42,0.55,0.61,0.25,0.28
19610905,0.22,-1.33,-0.36,-0.83,0.49,-0.82,-0.16,-0.25,-0.01,-0.44
19610906,0.67,2.16,0.68,0.44,1.72,0.02,0.22,0.16,0.22,0.36
19610907,-0.56,-0.62,0.04,-0.29,-0.32,-0.65,-0.48,-0.43,0.25,0.11
19610908,-0.5,-0.79,-0.9,-0.44,-1.08,-0.61,-0.29,-0.69,-0.28,-0.49
19610911,-0.64,-1.3,-1,-1.17,-0.89,-0.85,-0.52,-0.21,-0.2,-0.72
19610912,0.74,2.22,0.9,0.75,1.32,1.69,0.34,0.31,0.52,0.87
19610913,0.01,0.89,-0.14,0.01,0.49,-0.9,0,1.28,0.3,-0.35
19610914,-0.35,-0.08,-1.12,-1.43,-0.85,-0.73,0.1,-0.34,-0.13,-0.53
19610915,-0.02,0.65,-0.03,-0.25,0.44,0.3,0.28,-0.38,0.12,0.06
19610918,-0.35,-0.11,-0.86,-0.7,-0.67,-1.03,-0.85,-0.91,-0.11,-0.88
19610919,-0.52,-1.06,-0.9,-1.15,-1.12,-0.21,-0.3,-0.89,-0.37,-1.05
19610920,0.25,1.52,0.55,-0.04,0.44,0.99,0.28,-0.11,0.12,0.83
19610921,0.23,0.52,-0.13,0.05,-0.29,-0.35,0.56,0.41,0.28,0.43
19610922,-0.16,0.35,-0.57,-0.67,-0.83,-0.58,-0.19,0.3,-0.08,-0.28
19610925,-1.16,-1.4,-1.83,-1.26,-2.57,-0.53,-0.89,-1.32,-0.55,-1.55
19610926,-0.21,0.18,-0.23,-0.2,1.21,-0.3,0.3,-0.1,-0.07,0.1
19610927,1.11,2.21,1,0.79,1.84,0.93,0.62,0.82,0.38,0.56
19610928,0.39,-0.18,0.07,-0.11,0.28,0.45,0.56,0.46,0.4,0.26
19610929,0.49,0.2,0.34,-0.27,-0.08,0.92,0.19,0.09,0.37,0.63
19611002,0.03,-0.03,-0.11,0.09,-0.1,-0.39,0.42,0.35,0.64,-0.06
19611003,-0.16,-0.2,-0.13,-0.11,-0.19,-0.07,0.23,0.01,0.2,0.03
19611004,0.32,1.02,0.7,0.1,1.22,-0.07,0.84,0.94,0.65,1.78
19611005,0.62,0.67,0.94,1.02,1.04,0.46,0.92,1.67,0.82,0.59
19611006,0.19,0.52,0.1,0.28,0.3,0.09,0.23,0.73,0.52,0.68
19611009,0.28,0.29,-0.36,0.32,-0.16,-0.18,0.76,0.02,0.24,0.08
19611010,1.01,-0.08,0.28,0.21,0.24,0.03,0.37,0.07,0.17,0.45
19611011,0,0.15,-0.39,0.04,0.11,0.4,0.34,-0.53,0.05,0.45
19611012,-0.25,-1.05,-0.11,0.31,0.22,0.68,0.72,-0.52,-0.17,-0.46
19611013,-0.18,-0.41,-0.37,-0.03,-0.05,0.14,0.45,-0.06,0.02,-0.4
19611016,-0.27,-0.6,-0.13,0.14,-0.48,-0.63,0.08,-0.77,-0.02,-0.49
19611017,0,0.54,-0.1,0.26,0.79,-0.53,0.38,0.25,-0.08,0.2
19611018,0.68,0.22,0.07,1.14,0.52,0.71,0.79,1.12,0.28,0.23
19611019,0.43,-0.35,-0.01,0.41,-0.02,-0.13,1.63,0.03,0.73,0.04
19611020,0.49,-0.02,-0.02,-0.43,-0.21,0.19,0.07,-0.47,0.59,-0.08
19611023,-0.01,-1.57,-0.97,0.07,-0.68,-0.78,-0.64,-0.75,-0.13,-0.46
19611024,-0.39,-1.13,-0.29,0.73,0.33,0.07,-0.32,-0.35,-0.3,-0.54
19611025,0.06,0.66,0.17,1.17,0.57,0.82,0.75,0.47,0.43,0.08
19611026,0.04,0.71,0.26,0.13,0.07,-0.17,0.73,0.51,0.29,0.18
19611027,-0.06,-0.15,0.08,-0.33,-0.2,-0.48,-0.19,-0.02,-0.01,-0.21
19611030,0.58,1.27,-0.02,0.21,-0.81,0.17,-0.02,0.55,0.17,0.25
19611031,0.41,0.13,0.21,0.77,0.84,-0.09,0.19,0.38,0.08,-0.04
19611101,0.09,0.27,0.19,0.29,0.32,0.21,0.15,0.08,0.32,0.03
19611102,0.64,0.67,0.4,0.12,0.12,2.29,0.23,-0.11,0.3,0.25
19611103,0.7,-0.16,0.53,0.3,0.53,1.33,0.52,0.41,0.57,0.71
19611106,0.75,0.68,0.62,0.74,1.06,1.38,1.15,0.72,0.57,0.63
19611108,0.95,5.23,1.39,0.74,0.86,0.97,0.45,1.09,0.59,0.42
19611109,0.04,-0.13,0.11,-0.37,0.1,-0.24,-0.08,0.35,0.16,0
19611110,0.58,1.38,0.2,0.12,0.61,0.35,0.84,1.37,0.45,0.15
19611113,0.74,-0.7,0.54,0.53,0.36,-0.74,0.71,1.02,0.49,0.4
19611114,0.58,0.11,0.27,0.45,0.63,0.76,1.91,0.07,0.68,0.6
19611115,-0.13,-0.7,0.04,0.52,-0.26,-0.73,0.91,-0.11,0.15,0
19611116,0.1,-0.31,-0.08,-0.03,-0.33,0.5,0.41,-0.1,-0.15,0.05
19611117,0,0.27,-0.14,-0.37,-0.25,0.83,-0.01,-0.2,0.21,0.27
19611120,0.04,0.44,0.14,0.22,-0.01,0.48,-0.26,-0.08,0.25,0.33
19611121,0.41,0.92,-0.31,-0.1,-0.4,2.16,-0.77,-0.05,-0.28,0.02
19611122,0.07,0.13,-0.06,0.33,-0.49,0.03,-0.41,-0.31,-0.17,0.11
19611124,0.37,0.5,0.25,0.23,0.01,0.05,0.53,0.3,0.19,0.39
19611127,0.55,-0.45,-0.24,0.34,0.42,-0.01,0.27,-1.08,-0.03,-0.23
19611128,0.04,0.76,-0.31,0.2,0.71,0,-0.62,-0.07,-0.27,0.07
19611129,-0.5,0.57,-0.12,1.07,-0.54,-0.19,-0.71,-0.02,-0.18,0.07
19611130,-0.63,-0.08,-0.51,-0.02,-0.52,-1.17,-0.17,-0.17,-0.46,-0.53
19611201,0.31,0.62,0.78,0.67,0.62,0.78,0.17,0.33,0.16,1.09
19611204,-0.53,0.39,0.51,1.14,-0.31,1.01,-0.75,-0.25,-0.11,-0.5
19611205,-0.36,1.18,-0.14,0.6,-0.7,-0.1,-0.44,-0.71,-0.18,-0.48
19611206,-0.4,1.09,-0.14,0.46,0.52,-0.05,0.67,0.08,-0.31,0.17
19611207,-0.52,-1.02,-0.46,-0.39,-0.45,0.37,0.24,-0.24,-0.58,-0.42
19611208,0.14,1.18,0.17,0.54,0.14,1.07,0.77,0.51,0.34,0.34
19611211,-0.11,0.4,0.12,0.58,0.5,1.32,0.23,0.69,0.3,0.03
19611212,-0.16,-0.08,0.09,1.13,0.46,0.71,0.56,0.58,0.19,-0.55
19611213,-0.49,0.37,-0.12,-0.45,0.33,-0.01,-0.05,-0.82,-0.42,-0.32
19611214,-0.81,-1.5,-0.57,-0.59,-0.37,-0.84,-0.91,-1.05,-0.76,-0.48
19611215,-0.21,-0.28,0.17,0.25,-0.26,0.3,-0.17,-0.16,-0.32,-0.22
19611218,-0.1,0.32,-0.03,-0.33,-1.21,-0.7,-0.45,-0.72,-0.33,-0.43
19611219,-0.85,-0.92,-0.68,-0.42,-0.36,-1.02,-0.23,-0.25,-0.6,-0.58
19611220,-0.01,-0.92,-0.01,-0.07,0.01,0,0.19,0.3,-1.02,-0.3
19611221,-0.16,-0.43,-0.23,-0.3,-0.33,-0.27,-0.59,-0.42,-0.91,0.14
19611222,-0.41,0.8,0.27,0.6,-0.29,-0.47,-0.13,-0.28,-0.28,0.37
19611226,-0.14,1.5,0.07,0.28,0.31,0.05,-0.13,-0.13,-0.54,-0.56
19611227,0.87,1.13,0.93,0.63,0.71,1.3,0.46,0.63,0.44,0.69
19611228,0.54,0.09,-0.29,-0.28,0.31,-0.04,0.27,-0.06,0.37,0.09
19611229,0.16,-1.02,-0.24,-0.15,-0.26,-0.09,-0.03,0.01,0.28,0.03
19620102,-0.92,-0.7,-0.29,-0.73,-1.14,-1.62,-1.91,-0.88,-0.42,-0.39
19620103,-0.63,0.24,0.39,0.7,0.11,0.8,-0.05,-0.51,-0.15,0.64
19620104,-0.82,-0.75,-0.85,-0.26,-1.13,-0.32,-2.25,-1.43,-0.6,-1.11
19620105,-1.74,-2.76,-1.06,-1.16,-2.11,-0.93,-0.86,-1.49,-1.16,-0.78
19620108,-0.52,0.2,-0.71,-1,-0.69,-1.11,-1.62,-0.05,-0.7,-0.4
19620109,-0.14,1,-0.27,-0.03,0.43,-0.07,-0.26,0.48,-0.12,0.33
19620110,-0.32,-0.42,-0.4,-0.4,-0.03,0.01,0.04,-0.11,-0.1,-0.03
19620111,0.47,0.32,0.57,0.94,0.69,0.5,1.19,0.38,0.35,0.81
19620112,0.53,0.38,0.18,0.42,0.08,0.22,0.85,0,0.56,0.4
19620115,-0.25,-0.63,-0.33,-0.36,0.13,0.21,-0.34,-0.14,-0.26,-0.27
19620116,-1.04,-1.13,-0.44,-0.53,-0.59,-0.49,-0.3,-0.85,-0.15,-0.17
19620117,-1.23,-1.24,-0.73,-0.65,-1.53,-1.9,-1.04,-0.83,-0.6,-0.52
19620118,-0.21,-0.05,0.01,0.23,0.34,0.45,-0.39,-0.14,-0.1,-0.07
19620119,1.11,1.2,0.43,0.5,0.65,0.47,0.53,0.79,0.38,0.44
19620122,-0.29,0.79,-0.03,0.32,-0.16,-0.17,-0.46,-0.31,0.13,-0.2
19620123,-0.8,-0.78,-0.57,-0.3,-1.23,-0.99,-0.73,-0.74,-0.37,-0.53
19620124,-0.66,1.96,0.11,0.57,0.8,-0.18,-0.6,-0.52,0.06,0.1
19620125,0.06,0.3,-0.12,0.14,-0.72,0.05,-0.53,-0.79,0.14,-0.2
19620126,-0.41,-0.46,-0.28,-0.06,-0.4,-0.11,-0.81,-0.25,0,-0.59
19620129,-0.53,0.39,-0.17,0.08,-1.11,-0.59,-1.55,0,0.01,0.03
19620130,0.86,1.37,0.45,0.5,0.17,-0.95,1.15,0.58,0.18,0.17
19620131,1.24,0.69,0.52,1.26,2.43,0.51,1.03,1.98,0.34,0.87
19620201,0.32,-0.1,0.27,1.16,0.73,0.53,1.65,0.3,0.45,0.7
19620202,0.72,0.31,0.56,2.27,0.45,0.97,0.47,1.15,0.12,0.6
19620205,0.81,0.07,0.18,0.34,-0.78,0.46,0.19,0.71,0.08,0.33
19620206,-0.21,0.19,0.73,-0.9,0.69,0.24,0.62,0.48,0.04,0.25
19620207,0.36,0.28,0.87,1.03,0.63,0.81,0.63,0.68,0.72,0.41
19620208,-0.09,-0.54,0.23,0.11,0.09,0.79,0.42,-0.11,0.3,-0.04
19620209,0.25,0.36,-0.16,-0.23,0.17,-0.47,-0.65,0.11,0.17,-0.19
19620212,0.02,-0.19,-0.15,0.11,-0.04,-0.19,-0.22,0.22,0.16,0.23
19620213,0.02,0.57,0.03,-0.19,-0.32,-0.07,-0.23,0.78,0.26,0.08
19620214,-0.16,-0.66,-0.37,0.34,0.1,0.16,0.11,-0.09,0.15,0.22
19620215,0.29,1.01,0.29,0.48,0.28,0.74,0.42,0.28,0.28,0.65
19620216,-0.35,-0.28,-0.1,-0.06,-0.28,-0.57,0,-0.7,-0.12,-0.35
19620219,-0.49,-0.34,-0.18,0.39,-0.87,0.25,-1.5,-0.19,0.02,-0.34
19620220,0.01,0.18,0.56,0.41,0.21,0.61,0.32,-0.19,0.33,-0.01
19620221,-0.4,-0.73,-0.55,-0.6,-0.71,-0.39,0.12,-0.07,-0.26,-0.66
19620223,-0.25,-0.28,-0.43,-0.18,-0.36,0.16,-0.36,-0.11,0.18,-0.2
19620226,-0.49,-1.19,-0.46,-0.32,-0.62,-0.55,-0.31,-0.47,-0.29,-0.27
19620227,0.12,-0.24,0.01,0.81,0.4,-0.13,-0.06,0.5,0.02,0.08
19620228,-0.23,0.13,0.08,0.22,0.24,0.7,0.03,0.42,-0.02,0.23
19620301,0.04,-0.79,0.41,0.63,0.93,0.37,0.31,0.12,0.14,0.12
19620302,-0.03,-0.99,-0.05,-0.31,0.43,-0.01,-0.62,0.14,0.19,0.25
19620305,-0.63,1.83,-0.39,-0.43,-0.17,-0.31,-0.22,-0.65,-0.18,-0.24
19620306,-0.01,0.24,-0.34,-0.23,-0.42,-1.02,-0.45,-0.21,-0.02,-0.5
19620307,-0.08,0.33,-0.25,-0.45,0.2,0.17,-0.48,0.16,-0.05,-0.28
19620308,0.81,1.34,0.95,-0.04,1.01,1.21,0.46,0.59,0.55,0.25
19620309,-0.02,0.18,0.3,0.42,0.61,-0.14,0.58,0.48,0.32,0.2
19620312,-0.04,-0.19,0.3,-0.21,0.25,-0.74,0.09,0.06,0,-0.15
19620313,0.5,-1.13,0.66,0.06,0.27,-0.04,0.39,1.3,0.42,0.37
19620314,0.16,0.64,0.6,0.18,0.19,0.36,0.93,0.95,0.29,0.08
19620315,0.14,0.76,-0.24,0.69,0.05,0.28,0.57,-0.25,0.22,0.25
19620316,0.05,-0.18,-0.07,-0.45,0.04,-0.2,-0.01,-0.19,0.19,0.11
19620319,-0.08,0.11,-0.31,0.11,-0.22,-0.45,-0.72,-0.22,0.17,-0.32
19620320,-0.06,-0.12,-0.25,-0.46,-0.42,-0.7,0.45,-0.54,0.04,-0.12
19620321,0.02,0.18,-0.42,-0.62,0.03,-0.35,0.04,-0.23,0.18,-0.28
19620322,-0.03,-0.56,-0.11,-0.42,-0.5,0.5,0.22,-0.03,-0.11,-0.08
19620323,0.18,0.51,-0.13,0.32,0.4,-0.33,0.03,0.34,0.05,0.1
19620326,-1.21,-1.29,-0.58,-0.9,-0.57,-1.45,-0.57,-0.54,-0.18,-0.53
19620327,-0.4,-0.26,-0.36,0,-0.95,0.53,-0.02,-0.81,-0.26,-0.21
19620328,0.39,0.46,0.68,0.73,0.69,0.2,0.42,0.3,0.14,0.44
19620329,0.03,0.22,-0.01,-0.07,-0.37,-0.33,0.04,0.59,-0.06,-0.23
19620330,-0.79,-0.82,-0.8,-0.23,-1.22,-0.48,-0.53,-0.93,-0.08,-1
19620402,-0.47,0.17,-0.42,-0.07,-0.99,0.14,-0.41,-0.21,-0.05,-0.43
19620403,-1.2,-0.66,-1.04,-0.86,-1.42,0.12,-0.25,-1.46,-0.33,-1.07
19620404,-0.32,-1.59,-0.53,-0.64,-0.42,-0.42,-0.45,-0.9,-0.04,-0.61
19620405,-0.09,0.99,0.69,0.56,1.3,0.5,0.81,-0.13,0.35,0.68
19620406,0.01,0.85,-0.21,-0.08,-0.32,-0.41,-0.29,-0.29,0.13,0.15
19620409,-1.97,-0.51,-0.99,-0.97,-0.51,0.1,-0.85,-1.15,-0.43,-0.88
19620410,0.53,0.38,0.26,0.78,0.06,0.06,0.47,0.51,0.34,0.33
19620411,0.25,-0.23,0.1,-0.3,-1.05,-0.56,0,0.14,0,-0.27
19620412,-0.97,-1.14,-1.38,-0.75,-1.12,-0.92,-0.93,-1.44,-0.62,-1.09
19620413,0.09,0,0.13,0.17,1.1,-0.19,0.02,0.04,-0.2,0.05
19620416,0.13,-0.36,-0.69,-0.36,-0.31,-0.48,-0.61,-1.02,0.11,-0.15
19620417,0.11,0.99,0.43,0.99,0.61,0.47,0.79,-0.3,0.31,0.17
19620418,0.61,0.81,0.49,0.67,0.28,0.76,1,0.55,0.29,0.4
19620419,0.78,0.48,0.27,0.97,0.31,0.64,0.42,0.24,0.39,0.39
19620423,0.32,0.3,-0.64,-0.14,0.16,0.39,0.14,-0.58,0.01,-0.45
19620424,0.11,-0.26,-0.04,-0.26,-0.35,0.01,-0.01,-0.41,-0.07,-0.04
19620425,-1.18,-1.43,-1.54,-0.29,-1.55,-1.5,-0.89,-1.16,-0.29,-1.35
19620426,-1.32,-1.02,-1.05,-0.73,-1.63,-0.74,-0.73,-0.98,-0.41,-0.79
19620427,-0.57,-2.52,-0.4,-0.76,-1.9,-2.38,-0.57,-1.09,-0.72,-1.13
19620430,-1.81,-0.5,-1.65,-1.51,-3.79,-0.33,-2.14,-2.32,-1.57,-1.23
19620501,0.67,1.91,1.02,0.54,1.99,0.45,0.45,1.45,-0.64,1.43
19620502,0.67,0.33,0.23,0.9,0.75,0.34,0.78,1.04,-0.1,0.8
19620503,0.9,1.48,0.81,0.67,1.6,0.51,0.85,1.06,0.04,1.08
19620504,-0.11,-0.52,-0.98,-0.25,-0.05,-0.54,-0.08,0.05,-0.27,-0.77
19620507,-0.22,-0.28,-0.07,-0.14,-1.36,-0.24,0.05,-0.22,-0.17,-0.3
19620508,-1.05,-2.44,-1.12,-0.52,-1.96,-1.84,-0.67,-0.84,-0.53,-1.31
19620509,-1.44,-1.47,-1.36,-1.03,-1.52,-1.89,-0.6,-0.92,-1.02,-1.28
19620510,-1.37,-0.34,-1.05,-1.08,-0.22,-1.49,-1.68,-1.44,-1.46,-1.2
19620511,-2.35,-1.39,-1.08,-1.51,-1.73,-1.39,-1.34,-1.45,-1.65,-1.32
19620514,0.57,0.79,0.99,0.52,2.03,0.98,0.06,0.81,-0.17,0.57
19620515,2.15,1.02,1.58,1.94,0.63,2.81,2.25,2.37,2.03,1.7
19620516,-0.37,0.04,-0.47,0.12,0.23,0.18,-0.33,-0.47,0.58,0.18
19620517,-1.57,0.44,-0.94,-0.38,-1.16,-0.18,-0.21,-1.22,-0.15,-0.44
19620518,-0.67,0.01,-0.06,-0.12,0.47,-0.44,-0.19,-0.26,-0.11,-0.02
19620521,-0.82,0.1,-0.31,-0.13,-0.67,-0.82,-0.49,-0.29,-0.14,-0.26
19620522,-2,-1.92,-2.4,-1.18,-3.11,-1.69,-1.82,-2.6,-1.34,-1.68
19620523,-1.74,-1.3,-1.68,-1.56,-3.47,-1.61,-3.18,-2.9,-1.89,-1.83
19620524,-0.84,-1.12,-0.83,-0.08,-2.04,0,-1.68,-1.48,-0.84,-0.92
19620525,-2.18,-0.41,-1.34,-1.93,-0.99,-2.16,-2.63,-3.07,-3.22,-2.29
19620528,-6.63,-4.14,-6.21,-6.83,-7.23,-9.76,-6.78,-7.55,-8.24,-6.04
19620529,2.85,3.65,4.75,5.37,5.31,7.92,4.28,4.01,5.6,2.78
19620531,4.08,1.28,2.39,2.1,1.31,4.61,3.93,3.13,3.34,3.35
19620601,-0.07,-0.35,-0.41,-0.18,-0.8,-1.21,0.02,0.02,0.43,0.04
19620604,-4.12,-2.71,-3.46,-2.71,-5.44,-4.48,-3.3,-5.16,-2.69,-3.17
19620605,0.1,0.37,0.15,0.41,0.95,2.21,0.24,-0.11,0.36,-0.12
19620606,2.12,1.8,1.47,1.81,0.88,-0.06,1.72,1.65,1.72,1.61
19620607,-0.52,0.51,-0.42,0.21,0.71,0.13,0.24,0.25,0.02,-0.06
19620608,-0.3,0.08,0.05,-0.37,0.38,-0.38,0.04,1.28,0.35,0.3
19620611,-1.02,-0.7,-1,-0.63,-2.21,-1.33,-1.28,-2.21,-0.54,-0.81
19620612,-2.84,-1.57,-2.42,-2.22,-5.18,-2.17,-1.85,-3.49,-2.01,-2.49
19620613,-2.13,-1.02,-1.48,-0.81,-2.24,-2.27,-1.52,-2.25,-1.14,-2.03
19620614,-1.71,-2.55,-2.29,-1.18,-2.97,-1.23,-2.72,-3.33,-2.15,-2.07
19620615,4.04,3.13,2.68,1.8,6.44,4.02,2.45,4.33,1.02,2.54
19620618,0.44,0.19,-0.52,0.37,-1.31,-2.08,-0.94,-1.25,0.4,-0.16
19620619,-0.41,-2.62,-0.42,-0.14,0.58,0.66,-0.47,-0.74,-0.12,0.07
