Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
19830722,0.46,0.5,0.33,-0.09,0.1,-0.23
19830725,0.13,0.23,0.25,0.37,0.38,0.47
19830726,0.22,0.6,0.69,0.08,0.61,0.45
19830727,-2.02,-0.81,-0.58,-2.24,-1.45,-0.71
19830728,-1.82,-0.82,-0.39,-2.1,-1.52,-1
19830729,-2,-1.26,-1.02,-1.19,-1.68,-1.17
19830801,-1.08,-1.16,-0.86,-0.41,-0.42,-0.11
19830802,-0.15,-0.08,-0.39,-0.05,-0.07,0.25
19830803,-0.06,-0.11,-0.01,0.31,0.56,1.43
19830804,-1.46,-1.02,-0.66,-1.31,-1.11,-0.97
19830805,0.43,0.22,0.14,0.23,0.33,0.35
19830808,-1.94,-1.23,-0.9,-1.65,-1.75,-0.92
19830809,-0.67,-0.6,-0.18,0.39,0.45,0.81
19830810,0.87,0.44,0.49,0.78,0.93,0.86
19830811,0.38,0.35,0.19,0.15,0.18,-0.13
19830812,0.65,0.57,0.49,0.42,0.73,0.63
19830815,0.81,0.74,0.44,1.09,0.78,0.7
19830816,-0.79,-0.13,-0.11,-0.55,-0.32,0.2
19830817,0.51,0.45,0.62,0.44,1.18,1.74
19830818,-0.22,-0.28,0.25,-0.94,-0.76,-0.9
19830819,-0.01,0.09,0.02,-0.02,0.23,0.53
19830822,-0.02,0.03,0.19,-0.4,0.12,0.77
19830823,-1.03,-0.62,-0.24,-1.43,-1.05,-0.27
19830824,-1.07,-0.63,-0.4,-1.13,-0.71,-0.69
19830825,-0.89,-0.47,0,-0.1,-0.19,-0.45
19830826,0.25,0.11,0.11,0.9,0.85,0.5
19830829,-0.51,-0.28,-0.25,0.3,-0.04,-0.1
19830830,0.27,0.22,0.27,0.26,0.2,0.22
19830831,0.82,0.61,0.46,1.46,0.92,0.8
19830901,0.48,0.14,0.24,-0.01,-0.03,-0.12
19830902,0.95,0.39,0.46,0.87,0.6,0.27
19830906,1.41,0.87,0.94,1.76,1.42,1.6
19830907,0.29,0.29,0.36,-0.22,0.05,0.54
19830908,0.41,0.25,0.29,-0.16,0.17,-0.14
19830909,0.21,0.23,0.28,-0.47,-0.34,0.35
19830912,-0.68,-0.21,0.14,-0.87,-0.89,-1.02
19830913,-1.06,-0.52,-0.29,-0.49,-0.64,-0.36
19830914,0.02,0.21,0.1,0.37,0.24,0.34
19830915,-0.58,-0.21,0.22,-0.46,-0.32,-0.55
19830916,0.41,0.41,0.16,1.26,1,0.68
19830919,1.05,1.09,0.86,1.27,1.04,0.74
19830920,0.25,0.31,0.45,1.01,0.76,0.75
19830921,-0.3,-0.12,0.06,-0.39,-0.37,-0.39
19830922,0.35,0.4,0.28,1.06,0.78,0.54
19830923,-0.2,-0.11,0.1,-0.19,0.01,-0.13
19830926,-0.02,0.21,0.16,0.42,0.13,-0.15
19830927,-1.12,-0.65,-0.46,-0.78,-0.98,-0.74
19830928,-0.46,-0.19,-0.26,-0.2,-0.17,-0.3
19830929,-0.41,-0.01,0.1,-0.5,-0.42,-0.18
19830930,-0.82,-0.28,-0.28,-0.67,-0.55,-0.82
19831003,-0.94,-0.53,-0.21,0.09,-0.39,-0.19
19831004,0,0.04,0.04,0.48,0.35,0.1
19831005,0.22,0.16,0.35,1.14,0.54,0.6
19831006,0.57,0.52,0.34,1.69,1.35,1.23
19831007,0.47,0.18,0.16,0.72,0.18,-0.16
19831010,0.15,0.36,0.19,0.46,1.22,1.16
19831011,-0.64,-0.33,-0.27,-1.24,-1.4,-1.01
19831012,-0.98,-0.53,-0.3,-1.01,-0.32,-0.03
19831013,-0.56,-0.16,-0.2,-0.1,0.08,0.29
19831014,-0.09,0.06,0.09,-0.2,0.21,0.25
19831017,-0.31,0.08,0.17,0.01,0.37,0.19
19831018,-2.09,-0.98,-0.5,-2.38,-1.3,-0.63
19831019,-1.66,-1.08,-0.71,-0.63,-0.55,-0.88
19831020,0.14,0.31,0.15,0.1,0.38,0.17
19831021,-0.47,-0.49,-0.27,-0.94,-0.77,-0.25
19831024,-1.1,-0.71,-0.53,0,0.18,-0.13
19831025,0.02,0.14,0.22,0.39,0.45,-0.01
19831026,-0.33,-0.36,-0.15,-0.54,-0.35,-0.79
19831027,-0.45,-0.3,-0.29,-0.13,-0.69,0.05
19831028,-0.67,-0.48,-0.4,-1.05,-0.68,-0.58
19831031,-0.68,-0.33,-0.08,-0.45,0.29,0.37
19831101,-0.62,-0.4,-0.28,0.22,0.13,0
19831102,0.73,0.46,0.35,0.96,0.85,0.68
19831103,0.02,0.09,-0.11,-0.78,-0.68,-0.57
19831104,-0.6,-0.32,-0.16,-0.76,-0.53,-0.38
19831107,-0.84,-0.25,-0.29,-0.4,-0.35,-0.32
19831108,-0.5,-0.28,-0.17,-0.01,-0.33,-0.13
19831109,0.52,0.36,0.36,1.4,0.89,1.41
19831110,0.7,0.4,0.44,0.72,0.14,-0.08
19831111,1.55,0.91,0.64,1.51,1.3,0.65
19831114,1.19,0.49,0.5,0.82,0.37,-0.33
19831115,0.15,0.07,-0.02,-0.69,-0.54,-0.7
19831116,0.39,0.17,0.4,0.44,0.29,0.71
19831117,0.51,0.31,0.36,-0.09,-0.03,0.23
19831118,0.21,0.05,0.12,-0.28,-0.46,-0.74
19831121,0.44,0.43,0.29,0.61,0.54,0.49
19831122,0.36,0.46,0.46,-0.2,0.55,1.2
19831123,-0.02,0.36,0.4,-0.33,0.29,0.29
19831125,0.25,0.26,0.36,0.18,0.07,0.41
19831128,-0.33,-0.13,-0.03,-0.5,-0.23,-0.41
19831129,0.56,0.61,0.62,0.91,0.81,0.46
19831130,-0.02,0.07,0.07,-0.88,-0.61,-0.93
19831201,-0.14,0.12,0.21,0.03,-0.01,0.19
19831202,-0.5,-0.31,-0.2,-0.94,-0.48,-0.41
19831205,-0.52,0.13,-0.03,-0.04,0.23,0.19
19831206,-0.2,0.08,0.09,0.05,-0.15,-0.42
19831207,0,0.18,0.21,0.55,0.14,0.05
19831208,-0.65,-0.28,-0.13,-0.54,-0.58,-0.06
19831209,-0.1,0.18,0.09,0.17,-0.2,0.14
19831212,-0.17,-0.11,0.05,0.27,0.23,0.18
19831213,-0.22,-0.27,-0.01,-0.57,-0.26,-0.22
19831214,-0.86,-0.54,-0.42,-1.19,-0.95,-0.73
19831215,-0.53,-0.39,-0.32,-1,-0.88,-0.8
19831216,0.09,0.04,-0.11,0.72,0.25,0.1
19831219,-0.34,-0.16,-0.15,0.26,-0.16,-0.1
19831220,-0.47,-0.37,0.02,-0.04,-0.26,-0.33
19831221,0.35,0.23,0.17,0.87,0.86,0.71
19831222,0.13,0.15,0.09,0.01,-0.27,-0.45
19831223,0.1,-0.01,0.03,0.07,-0.04,-0.03
19831227,0.04,0.18,0.28,0.84,0.89,0.67
19831228,-0.17,-0.05,-0.02,-0.21,0.5,0.97
19831229,0.18,0.13,0.02,-0.09,-0.14,-0.36
19831230,0.82,0.63,0.35,0.13,0.15,0.07
19840103,0,-0.08,0.03,-0.45,-0.81,-0.27
19840104,1.28,0.98,0.68,1.41,1.66,1.88
19840105,1.53,1.15,0.8,1.17,1.55,1.15
19840106,1.22,0.68,0.57,-0.04,0.56,0.72
19840109,-0.01,0.06,0.44,-0.39,-0.08,0.1
19840110,0,0.04,0.12,-0.63,-0.53,-0.12
19840111,-0.09,0.01,0.11,-0.27,0.06,-0.01
19840112,0.1,0.24,0.39,-0.45,0.05,0.3
19840113,-0.4,-0.06,0.02,-0.62,-0.33,-0.08
19840116,-0.22,-0.07,0.19,0.43,-0.19,-0.28
19840117,0.06,0.18,0.26,0.43,0.35,0.22
19840118,-0.13,0.13,0.21,-0.23,-0.12,-0.2
19840119,-0.27,-0.09,-0.03,-0.54,-0.25,-0.1
19840120,-0.64,-0.29,-0.32,-0.92,-0.42,-0.28
19840123,-1.67,-0.93,-0.44,-1.22,-0.73,-0.33
19840124,-0.41,0.01,0.12,-0.08,1.08,0.67
19840125,-0.44,-0.11,-0.08,-1.13,-0.33,-0.17
19840126,-0.78,-0.37,-0.04,-0.63,-0.33,-0.28
19840127,-0.96,-0.4,-0.14,-0.39,-0.01,0.24
19840130,-1.82,-0.93,-0.53,-1.14,-0.75,-0.06
19840131,-0.62,-0.4,-0.29,0.31,0.13,0.35
19840201,-0.72,-0.38,-0.43,-0.55,-0.35,-0.29
19840202,0.05,-0.11,0.01,0.66,0.16,0.36
19840203,-0.98,-0.63,-0.36,-1.71,-1.38,-0.92
19840206,-2.47,-1.51,-0.98,-1.9,-1.56,-1.24
19840207,-0.87,-0.82,-0.48,0.67,0.25,-0.01
19840208,-1.59,-0.99,-0.81,-2.19,-1.76,-1.34
19840209,-1.39,-1.2,-0.82,-0.13,-0.41,-0.56
19840210,0.88,0.24,0.18,0.91,0.39,0.22
19840213,-1.35,-1.06,-0.9,-1.01,-0.89,-0.67
19840214,0.75,0.39,0.47,1.19,1.01,0.83
19840215,0.25,0.2,0,-0.32,-0.03,-0.06
19840216,-0.37,-0.14,-0.19,-0.23,-0.24,0.11
19840217,-0.08,0.15,-0.16,-0.5,-0.31,0.14
19840221,-0.78,-0.48,-0.54,-0.95,-0.6,-0.56
19840222,-0.13,-0.18,-0.1,-0.48,-0.38,0.31
19840223,-0.86,-0.63,-0.41,-0.08,-0.18,0.21
19840224,2.09,1.14,1.01,2.81,2.02,1.48
19840227,1.31,0.98,0.97,1.02,1.14,1.72
19840228,-1.18,-0.5,-0.27,-1.99,-1.39,-1.13
19840229,0.43,0.46,0.29,0.07,0.29,0.27
19840301,0.47,0.6,0.38,0.69,0.78,0.79
19840302,0.99,0.65,0.67,0.82,0.57,0.67
19840305,-0.5,-0.38,-0.04,-0.74,-0.96,-0.37
19840306,-0.78,-0.27,-0.22,-1.23,-0.9,-1.66
19840307,-1.39,-0.92,-0.47,-1.33,-0.9,-0.9
19840308,0.26,0.23,0.14,0.16,0.35,0.62
19840309,-0.39,-0.2,-0.14,-0.47,-0.48,-0.44
19840312,0.42,0.11,0.2,1.57,1.18,0.75
19840313,0.91,0.72,0.33,0.75,0.3,-0.17
19840314,-0.03,0.02,-0.18,0.13,-0.12,-0.33
19840315,0.49,0.2,0.32,0.61,0.47,-0.03
19840316,1.02,0.87,0.52,1.27,0.9,1.46
19840319,-1.01,-0.69,-0.38,-1.06,-0.82,-0.75
19840320,0.29,0.31,0.33,0.51,0.72,0.68
19840321,0.1,0.24,0.2,-0.43,0,-0.32
19840322,-0.83,-0.49,-0.29,-1.31,-1.1,-1.17
19840323,-0.4,-0.18,-0.08,-0.29,0.25,-0.15
19840326,-0.25,-0.26,-0.15,-0.17,-0.1,0.75
19840327,-0.2,-0.07,0.08,0.47,0.41,0.2
19840328,0.79,0.43,0.62,1.9,1.53,1.17
19840329,0.22,0.15,0.29,-0.14,-0.21,-0.14
19840330,0.02,0.26,0.13,-0.07,-0.23,-0.18
19840402,-0.52,-0.17,-0.24,-0.92,-0.58,-0.44
19840403,-0.6,-0.19,0.06,-0.47,-0.09,-0.26
19840404,-0.14,-0.12,-0.17,-0.23,0.06,0.35
19840405,-1.27,-0.82,-0.67,-1.82,-1.54,-1.4
19840406,-0.96,-0.36,-0.31,0.3,0.1,0.28
19840409,-0.41,-0.24,-0.2,-0.02,0.01,0.16
19840410,0.11,-0.01,0.19,0.23,0.18,0.55
19840411,-0.5,-0.2,-0.26,-0.78,-0.69,0.08
19840412,0.53,0.46,0.35,1.96,1.46,1.48
19840413,0.69,0.36,0.19,-0.04,-0.14,-0.55
19840416,-0.05,0.18,-0.02,0.74,0.64,0.44
19840417,0.56,0.45,0.48,0.33,0.58,0.11
19840418,-0.06,-0.11,-0.12,-0.59,-0.62,-0.76
19840419,0.07,0.07,-0.03,0.14,-0.1,0.13
19840423,-0.49,-0.51,-0.49,-0.83,-0.75,-0.63
19840424,0.26,0.09,0.17,0.64,0.6,0.75
19840425,0.27,0.27,0.03,0.47,0.46,-0.13
19840426,0.9,0.67,0.63,1.26,0.87,1.28
19840427,0.3,0.11,0.29,-0.08,-0.17,0.06
19840430,0.12,0.17,0.11,0.25,-0.08,0.31
19840501,1.05,0.48,0.57,1.33,0.94,1.1
19840502,1.28,0.6,0.47,0.58,0.14,0.11
19840503,0.19,0.43,0.13,-0.3,-0.32,-0.5
19840504,-0.78,-0.19,-0.35,-1.44,-0.98,-0.52
19840507,0.1,-0.05,0.04,0.16,0.46,-0.22
19840508,0.31,0.29,0.23,0.82,0.71,0.87
19840509,-0.28,-0.05,-0.2,-0.42,0.21,-0.27
19840510,-0.03,0.03,0.21,-0.05,-0.13,-0.4
19840511,-0.89,-0.63,-0.66,-0.98,-0.87,-0.69
19840514,-0.71,-0.44,-0.4,-0.37,-0.7,-0.82
19840515,-0.04,-0.07,-0.11,0.31,0.36,0.5
19840516,0.19,-0.1,-0.11,-0.13,-0.03,0.06
19840517,-1.01,-0.6,-0.61,-1.22,-0.8,-0.84
19840518,-0.76,-0.42,-0.38,-0.8,-0.53,-0.29
19840521,-0.71,-0.61,-0.44,-0.64,-0.6,-0.39
19840522,-1.06,-0.82,-0.69,-0.59,-0.52,-0.89
19840523,-0.55,-0.37,-0.33,-0.34,-0.43,-0.34
19840524,-1.77,-1.46,-1.44,-1.3,-1.13,-1.68
19840525,-0.1,-0.14,-0.03,0.2,0.22,0.61
19840529,-0.88,-0.61,-0.51,-1.09,-0.67,-0.56
19840530,-0.19,-0.42,-0.1,0.57,-0.06,-0.48
19840531,0.46,0.28,0.15,0.82,0.07,-0.45
19840601,1.53,1.03,0.77,1.8,1.81,1.45
19840604,1.31,1.01,0.46,1.18,0.67,0.45
19840605,0.07,-0.14,-0.2,-0.31,-0.35,-0.6
19840606,0.35,0.37,0.3,0.74,0.89,0.47
19840607,0.29,0.28,0.36,0.01,0.07,-0.09
19840608,0.09,0.17,0.16,0.17,0.04,0.13
19840611,-0.85,-0.55,-0.34,-1.35,-1.31,-0.7
19840612,-0.37,-0.32,-0.2,-0.32,-0.49,-0.07
19840613,0.1,-0.04,-0.04,0.22,-0.2,-0.4
19840614,-0.56,-0.53,-0.53,-1.16,-1.1,-0.98
19840615,-0.15,-0.4,-0.32,-0.36,-0.72,-0.46
19840618,0.58,0.23,0.27,1.98,1.29,1.83
19840619,0.73,0.39,0.15,0.79,0.46,0.52
19840620,0.32,-0.02,0.09,1.88,0.94,1.63
19840621,0.6,0.25,-0.05,-0.01,0.14,-0.62
19840622,0.57,0.17,0.21,0.23,-0.02,-0.14
19840625,0.11,-0.02,-0.1,-0.26,-0.15,-0.2
19840626,-0.64,-0.35,-0.46,-0.96,-0.71,-0.82
19840627,-0.72,-0.29,-0.32,-0.94,-0.6,-0.12
19840628,0.57,0.29,0.37,0.89,0.77,0.75
19840629,0.57,0.5,0.47,0.2,0.21,0.73
19840702,-0.46,-0.27,-0.18,-0.29,-0.04,0.15
19840703,0.24,0.5,0.06,0.35,0.46,0.27
19840705,-0.39,-0.11,-0.12,-0.57,-0.63,-0.39
19840706,-0.47,-0.28,-0.31,-0.63,-0.29,-0.09
19840709,-0.16,-0.28,-0.14,0.75,0.72,0.63
19840710,-0.01,0.19,-0.03,-0.32,-0.28,-0.47
19840711,-0.76,-0.58,-0.51,-1.51,-1.7,-1.16
19840712,-0.74,-0.44,-0.19,-0.58,-0.29,-0.26
19840713,0.31,0.24,0.36,0.15,0.52,0.83
19840716,-0.62,-0.2,0.03,0.46,0.18,0.49
19840717,0.05,0.23,0.29,0.44,0.32,0.5
19840718,-0.75,-0.22,-0.23,-0.84,-0.47,-0.31
19840719,-0.74,-0.31,-0.32,-0.8,-0.56,-0.7
19840720,-0.84,-0.55,-0.4,-0.78,-0.66,-0.17
19840723,-1.53,-0.96,-0.7,-0.52,-0.6,-0.53
19840724,-1.06,-0.58,-0.38,-0.59,-0.8,-0.64
19840725,-0.08,-0.28,-0.52,0.87,0.34,0.37
19840726,0.72,0.48,-0.02,1.49,0.95,0.25
19840727,1.33,0.58,0.21,1.38,1.18,-0.03
19840730,-0.2,-0.25,-0.21,-0.47,-0.38,-0.58
19840731,0.46,0.05,0.05,1.09,0.16,-0.49
19840801,2.01,1.17,1.08,2.48,2.18,1.88
19840802,3,1.83,1.39,3.05,2.71,1.51
19840803,4.01,2.26,1.78,3.75,2.84,2.03
19840806,1.52,1.23,0.23,0.47,0.35,0.36
19840807,-0.07,0.11,-0.19,0.27,-0.1,0.27
19840808,-0.52,-0.24,0.03,-1.29,-0.51,0.41
19840809,1.37,0.99,1.02,2.33,2.04,2.27
19840810,0.8,0.57,0.62,-0.07,0.21,0.45
19840813,-0.52,-0.17,-0.02,-0.06,0.09,-0.24
19840814,-0.27,0.07,0.13,-0.82,-0.6,-0.3
19840815,-0.54,-0.36,-0.16,-0.85,-0.94,-0.77
19840816,0.36,0.23,0.35,0.6,0.54,0.59
19840817,0.03,0.06,0.2,0.08,0.16,0.11
19840820,-0.19,-0.13,0.06,0.19,0.56,0.6
19840821,1.27,0.87,0.94,1.7,1.73,1.54
19840822,0.02,0.14,0.36,-0.8,-0.24,0.02
19840823,0.16,0.11,0.27,0.29,0.02,-0.05
19840824,0.35,0.4,0.46,0.24,0.19,0.2
19840827,-0.74,-0.17,-0.08,-0.79,-0.57,-0.21
19840828,0.39,0.35,0.14,0.62,0.43,0.67
19840829,0.19,0.22,0.18,-0.18,-0.22,0.07
19840830,-0.07,0.13,0.04,-0.39,-0.21,-0.42
19840831,0.13,0.19,0.33,0.12,0.11,-0.01
19840904,-0.76,-0.5,-0.4,-1.16,-0.95,-0.67
19840905,-0.44,-0.1,-0.15,-0.4,-0.39,-0.19
19840906,0.47,0.41,0.48,0.87,0.75,0.78
19840907,-0.3,-0.14,-0.08,-0.91,-0.62,-0.52
19840910,-0.43,-0.12,-0.26,0,-0.15,0.15
19840911,0.3,0.46,0.4,0.29,0.19,0.11
19840912,-0.24,0.1,-0.01,-0.44,0.14,0.39
19840913,0.97,0.65,0.36,1.97,1.79,1.69
19840914,0.8,0.71,0.72,0.73,0.55,0.53
19840917,-0.32,0.18,0.08,0.06,0.36,-0.07
19840918,-0.58,0,0.13,-0.96,-0.62,-0.34
19840919,-0.46,-0.03,0.1,-0.95,-0.56,0.31
19840920,-0.2,0.13,0.28,0.18,0.32,0.5
19840921,-0.17,0.06,0.22,-1.14,-0.63,-1.16
19840924,-0.75,-0.33,-0.11,-0.39,-0.24,-0.09
19840925,-0.5,-0.37,-0.17,0.03,-0.03,0.61
19840926,0.06,0.08,0.1,0.15,0.17,0.83
19840927,0.01,0.15,0.55,0.32,0.12,0.62
19840928,-0.21,0.06,0.06,-0.63,-0.54,-0.25
19841001,-1.08,-0.52,-0.39,-1.21,-0.7,-0.45
19841002,-0.86,-0.26,-0.2,-0.85,-0.75,-0.47
19841003,-0.69,-0.49,-0.39,-0.58,-0.82,-0.6
19841004,0.16,-0.01,0.11,0.26,0.23,0.21
19841005,0.35,0.04,0.2,-0.45,0.2,-0.12
19841008,-0.36,-0.26,-0.21,-0.55,-0.3,-0.2
19841009,-0.33,-0.11,-0.11,-0.27,-0.17,-0.06
19841010,-0.37,-0.05,-0.09,0.6,0.14,0.05
19841011,0.57,0.46,0.3,0.2,0.6,0.65
19841012,0.65,0.48,0.46,0.98,0.78,0.87
19841015,0.34,0.28,0.39,1.19,0.86,0.55
19841016,-0.15,0,0.08,-0.32,-0.35,-0.83
19841017,-0.05,0,0,0.2,-0.27,-0.99
19841018,1.07,0.74,0.7,2.98,2.2,1.39
19841019,0.7,0.37,0.44,0.33,0.04,-0.22
19841022,-0.17,-0.06,-0.25,-0.28,-0.33,-0.54
19841023,-0.07,0.09,-0.01,0.01,-0.25,0.03
19841024,-0.04,-0.26,-0.02,-0.08,0.23,0.14
19841025,-0.71,-0.18,-0.38,-1.16,-0.51,0.02
19841026,-0.86,-0.34,-0.4,-0.97,-0.59,-0.31
19841029,-0.4,-0.38,-0.33,-0.25,-0.14,-0.43
19841030,0.32,0.37,0.44,1.47,1.06,1.19
19841031,-0.26,-0.18,-0.05,-0.4,-0.3,-0.32
19841101,0.26,0.32,0.48,0.78,0.59,1.05
19841102,-0.02,0.39,0.35,0.04,0.11,0.19
19841105,0.11,0.54,0.46,0.6,0.76,0.89
19841106,0.67,0.61,0.6,1.13,1.03,1.02
19841107,-0.56,-0.38,-0.16,-0.96,-0.54,-0.52
19841108,-0.08,0.04,-0.3,-0.37,-0.06,-0.17
19841109,0.02,0.24,0.18,-0.75,-0.43,-0.38
19841112,-0.32,-0.15,-0.16,-0.09,-0.06,-0.33
19841113,-0.53,-0.43,-0.29,-0.96,-0.67,-0.69
19841114,-0.36,-0.15,-0.18,0.03,-0.13,-0.02
19841115,-0.38,-0.39,-0.31,-0.21,-0.42,0.44
19841116,-0.59,-0.54,-0.45,-1.03,-1.07,-0.74
19841119,-1.21,-0.7,-0.58,-0.68,-0.63,-0.74
19841120,-0.18,0.04,0.04,0.52,0.58,0.63
19841121,-0.13,0.09,0.23,0.12,0.35,0.33
19841123,1.11,0.69,0.63,1.65,1.32,1.1
19841126,-0.43,-0.06,-0.01,-0.51,-0.57,-0.95
19841127,-0.11,0.21,0.13,0.65,0.49,0.56
19841128,-0.6,-0.14,-0.12,-0.97,-0.72,-0.53
19841129,-0.8,-0.32,-0.16,-0.86,-0.84,-0.27
19841130,-0.47,-0.19,-0.25,-0.32,-0.38,0.15
19841203,-0.71,-0.33,-0.33,-0.66,-0.33,-0.32
19841204,0.01,-0.12,0.1,0.24,0.25,0.34
19841205,-1.2,-0.63,-0.44,-1.01,-0.79,-0.18
19841206,0.09,-0.17,0.03,0.47,0.43,0.08
19841207,-0.14,0.02,-0.08,-0.36,-0.21,-0.02
19841210,0.04,-0.03,0.03,0.24,0.5,0.27
19841211,0.07,0.15,0.23,0.51,0.3,-0.12
19841212,0.05,-0.04,-0.01,-0.09,-0.33,-0.29
19841213,-0.15,-0.17,-0.09,-0.48,-0.37,-0.55
19841214,0.47,0.14,0.27,0.74,0.55,0.4
19841217,-0.16,0.12,-0.05,0.48,0.49,0.79
19841218,2.07,1.22,1.23,3.36,2.45,1.88
19841219,0.6,0.53,0.37,0.02,-0.28,-0.92
19841220,-0.3,0.14,-0.07,-0.81,-0.51,0.09
19841221,-0.28,-0.12,-0.11,-0.42,-0.46,-0.19
19841224,0.83,0.37,0.93,0.87,0.67,0.62
19841226,-0.01,0,0.01,-0.22,0,-0.19
19841227,-0.34,-0.16,-0.1,-0.67,-0.36,-0.32
19841228,0.25,0.17,0.1,0.23,0.23,0.33
19841231,0.82,0.53,0.49,0.29,0.46,0.56
19850102,-0.37,-0.24,-0.23,-1.29,-0.96,-0.93
19850103,0.02,0.05,0,-0.32,-0.49,-0.36
19850104,-0.06,-0.01,-0.28,-0.35,-0.59,-0.47
19850107,0.03,0.27,0.19,0.33,0.19,0.46
19850108,0.07,0.07,0.36,-0.08,0.07,-0.08
19850109,0.7,0.46,0.57,0.81,0.66,0.59
19850110,1.57,0.87,1.01,2.26,1.86,1.42
19850111,0.53,0.29,0.25,0.03,0,-0.31
19850114,1.78,1.02,0.7,1.86,1.47,1.13
19850115,0.98,0.48,0.53,0.17,0.19,0.24
19850116,0.81,0.87,0.63,0.4,0.31,0.43
19850117,0.67,0.33,0.25,-0.28,-0.08,-0.24
19850118,0.68,0.43,0.57,0.3,0.16,0.45
19850121,1.84,1.02,0.94,2.7,2.08,1.75
19850122,0.55,0.41,0.22,0.15,0.21,0.2
19850123,1.16,0.8,0.4,1.39,1.06,0.74
19850124,0.48,0.22,0.23,-0.07,-0.15,-0.51
19850125,0.52,0.56,0.35,0.42,0.68,-0.06
19850128,0.65,0.45,0.27,0.42,0.07,-0.37
19850129,0.58,0.39,0.61,1.16,0.89,0.61
19850130,0.84,0.52,0.36,0.02,0.14,0.38
19850131,0.02,0.26,0.28,-0.28,0.1,0.41
19850201,-0.28,-0.16,0.01,-0.63,-0.57,-0.17
19850204,0.9,0.52,0.48,1.39,1.03,0.87
19850205,0.9,0.58,0.56,0.16,0.33,0.33
19850206,0.82,0.49,0.29,-0.07,-0.05,0.03
19850207,1.13,0.8,0.55,0.96,0.75,0.74
19850208,0.41,0.47,0.53,0.14,0.28,0.35
19850211,-0.56,-0.12,-0.19,-1.03,-0.83,-0.72
19850212,-0.14,0.13,0.17,-0.35,0.07,0.16
19850213,0.92,0.74,0.59,1.49,1.52,1.46
19850214,0.07,0.12,0.01,-0.43,-0.44,-0.24
19850215,-0.35,-0.05,-0.03,-0.4,-0.4,-0.55
19850219,-0.31,-0.2,0.02,-0.04,-0.08,-0.17
19850220,0.23,0.13,0.15,0.25,-0.03,-0.25
19850221,-0.47,-0.3,-0.27,-0.59,-0.62,-0.37
19850222,-0.44,-0.21,-0.4,-0.57,-0.34,-0.05
19850225,-0.8,-0.56,-1.33,-0.13,-0.16,0.15
19850226,0.72,0.2,0.13,1.16,0.94,0.74
19850227,0,-0.02,-0.12,-0.43,-0.02,-0.07
19850228,0.17,0.26,0.06,0.47,0.31,-0.01
19850301,1.07,0.7,0.76,1.33,1.06,0.96
19850304,-0.19,0.01,-0.16,-0.72,-0.59,-0.4
19850305,-0.06,-0.03,0.18,0.01,0.06,0.34
19850306,-0.62,-0.24,-0.08,-1.11,-0.91,-0.46
19850307,-0.71,-0.14,-0.15,-0.99,-0.54,-0.19
19850308,-0.31,-0.17,-0.06,-0.47,-0.06,-0.26
19850311,-0.71,-0.14,-0.27,-0.01,-0.35,-0.15
19850312,-0.12,-0.11,0.02,0.26,0.26,0.83
19850313,-1.36,-0.55,-0.23,-1.15,-0.72,-0.64
19850314,-0.14,-0.08,0.08,-0.11,-0.22,-0.11
19850315,-0.02,-0.06,0.08,-0.34,-0.73,-0.59
19850318,-0.59,-0.52,-0.4,-0.05,-0.11,0.14
19850319,0.59,0.32,0.27,1.88,1.55,0.71
19850320,-0.16,-0.28,0.09,-0.31,-0.12,-0.08
19850321,0.15,-0.07,0.31,0.15,0.18,0.2
19850322,-0.35,-0.16,-0.1,-0.32,-0.06,-0.12
19850325,-0.95,-0.62,-0.38,-0.97,-0.53,0.09
19850326,-0.02,0,0.02,0.18,0.24,0.41
19850327,0.58,0.29,0.47,0.82,0.51,0.58
19850328,0.22,0.22,0.3,0.08,0.06,0.21
19850329,0.36,0.4,0.65,0.64,0.46,0.75
19850401,0.06,0.18,0.26,0.4,0.41,0.21
19850402,-0.33,-0.1,0.08,-0.45,-0.42,-0.35
19850403,-0.87,-0.2,-0.29,-0.96,-0.77,-0.42
19850404,-0.17,-0.22,0.07,-0.01,-0.08,-0.01
19850408,-0.39,-0.05,0.06,-0.82,-0.48,-0.06
19850409,-0.16,0.01,0.12,0.08,0.1,0.16
19850410,0.72,0.47,0.31,0.72,0.52,0.63
19850411,0.38,0.35,0.3,0.44,0.46,0.39
19850412,0.07,0.11,0.08,0.16,0.21,0.16
19850415,0.12,0.11,0.22,0.27,0.11,0.41
19850416,0.19,0.1,0.17,0.33,0.12,0.12
19850417,0.34,0.27,0.26,0.25,0.18,0.31
19850418,-0.18,-0.09,-0.03,-0.75,-0.53,-0.16
19850419,-0.02,-0.02,-0.08,0.01,0.06,0.4
19850422,-0.47,-0.17,-0.01,-0.42,-0.07,-0.33
19850423,0.1,0.13,0.37,0.85,0.68,0.46
19850424,0.06,-0.01,0.15,0.11,0.17,0.29
19850425,0.26,0.17,0.26,0.31,0.71,0.77
19850426,-0.19,-0.11,-0.05,-0.54,-0.65,-0.66
19850429,-0.84,-0.51,-0.27,-1.17,-1.02,-0.13
19850430,-0.75,-0.31,-0.31,-0.67,-0.47,-0.27
19850501,-0.29,-0.28,-0.14,-1.09,-0.75,-0.14
19850502,-0.28,-0.26,-0.05,0.12,0.19,0.48
